Date,Open,High,Low,Close,Volume,movingAverage7,movingAverage30,macdLine,macdSignal,rsiValue,bollingerUpper,bollingerLower,dailyRange,dailyReturns,targetPrice
2014-11-25,376.885986328125,394.7009887695313,374.7839965820313,375.3479919433594,25442200,365.9978550502232,361.49309997558595,1.4715274303707133,2.316933598279303,52.28054707365122,418.1013985924064,328.4782004066172,19.9169921875,-0.004120469378375846,368.3699951171875
2014-11-26,376.0190124511719,377.697998046875,365.8160095214844,368.3699951171875,18601700,364.25714111328125,362.00579935709635,1.1662766097302324,2.086802200569489,49.64520609042498,417.69586419703086,330.7917334592192,11.881988525390625,-0.01859073972939984,369.6700134277344
2014-11-27,370.50201416015625,373.9920043945313,368.2820129394531,369.6700134277344,8748030,365.9471435546875,362.40753275553385,1.0175342467110227,1.8729486097977959,50.14936882221638,416.48916739749683,334.72393074703456,5.709991455078182,0.0035291102092429583,376.4469909667969
2014-11-28,369.3739929199219,382.8380126953125,358.4549865722656,376.4469909667969,22946500,369.60414341517856,363.76939900716144,1.4300159682968,1.784362081497597,52.80227702973083,415.5012598810521,338.80773670097926,24.383026123046875,0.018332505458648285,375.4909973144531
2014-11-29,376.1520080566406,387.60101318359375,372.1449890136719,375.4909973144531,15375600,372.8285696847098,364.7755991617839,1.660627328118153,1.759615130821708,52.37881848041563,415.5661502838628,339.9655452727779,15.456024169921875,-0.0025395173166042895,378.0469970703125
2014-11-30,375.510009765625,382.5270080566406,373.3089904785156,378.0469970703125,9194440,374.3248552594866,366.09979858398435,2.0262786323986575,1.8129478311370981,53.45363542280622,415.7763797515909,340.86761438903403,9.218017578125,0.0068070866522502715,379.2449951171875
2014-12-01,378.2489929199219,383.6619873046875,376.66900634765625,379.2449951171875,11763000,374.6597115652902,367.88299865722655,2.3852328758745216,1.927404840084583,53.97793609407679,416.0186364173848,341.780356502537,6.99298095703125,0.0031689130085912343,381.3150024414063
2014-12-02,379.25,384.0379943847656,377.8630065917969,381.3150024414063,12364100,375.5121416364397,369.7304321289063,2.8044114813744727,2.102806168342561,54.922763294823675,407.45225700762325,346.12213569257204,6.17498779296875,0.005458232411423625,375.010009765625
2014-12-03,381.7219848632813,383.0260009765625,374.3460083007813,375.010009765625,13340100,376.4607151576451,371.312299601237,2.5979062838392224,2.2018261914418935,51.45752894121716,397.1369915053767,351.8649036362249,8.679992675781193,-0.01653486654186953,369.60400390625
2014-12-04,375.7179870605469,378.6549987792969,367.7590026855469,369.60400390625,14529600,376.4512852260045,372.61603291829425,1.9752603621297453,2.156513025579464,48.624740526411614,392.9547829500633,353.225713265757,10.89599609375,-0.014415630832770754,376.85400390625
2014-12-05,369.4419860839844,379.1919860839844,365.7560119628906,376.85400390625,15181800,376.5094299316406,373.86163330078125,2.0432698495410477,2.1338643903717807,52.40863930689069,393.01668413525186,353.2359129106466,13.43597412109375,0.019615588368569137,374.7850036621094
2014-12-06,376.7569885253906,378.447998046875,370.9450073242188,374.7850036621094,7009320,376.40857369559154,374.7114664713542,1.9082200569598626,2.0887355236893974,51.24859477179167,391.14129382988943,353.80160472968083,7.502990722656193,-0.005490190425720742,375.0950012207031
2014-12-07,374.83599853515625,376.2919921875,373.2749938964844,375.0950012207031,6491650,375.9868600027902,375.80079956054686,1.805394867367113,2.0320673924249406,51.422092183283844,389.21805178552415,354.49354794592114,3.016998291015625,0.0008271343718790902,361.9089965820313
2014-12-08,374.9649963378906,376.0289916992188,361.885986328125,361.9089965820313,18898700,373.5102887834822,376.34816589355466,0.6523845069959862,1.75613081533915,44.21421448630768,389.0257679633115,353.35693162164944,14.143005371093807,-0.035153773299456126,352.218994140625
2014-12-09,361.8949890136719,363.0669860839844,344.95098876953125,352.218994140625,32915500,369.3537161690848,375.97999877929686,-1.0313974174753753,1.1986251687762448,39.79924372638465,388.9301002218692,350.61899950957604,18.115997314453125,-0.026774693453109455,346.364990234375
2014-12-10,352.2049865722656,352.3840026855469,346.364990234375,346.364990234375,16427700,365.2615705217634,375.29469807942706,-2.8058320298249555,0.3977337290560048,37.37140860173728,390.4359833531105,347.9656157679833,6.019012451171875,-0.016620352688625162,350.5060119628906
2014-12-11,344.3399963378906,361.3569946289063,338.76300048828125,350.5060119628906,32431300,362.53328595842635,374.7217315673828,-3.833745368509881,-0.4485620904571723,40.1525875509595,390.48156595600256,347.8858351670443,22.593994140625057,0.011955659045429279,352.5419921875
2014-12-12,350.8330078125,352.9830017089844,349.2909851074219,352.5419921875,16989800,359.06014142717635,372.35443115234375,-4.432986794080421,-1.245447031181822,41.52744938925046,390.52401975747443,347.805579241549,3.6920166015625,0.0058086884536090455,347.3760070800781
2014-12-13,352.3810119628906,352.3810119628906,346.5880126953125,347.3760070800781,11675900,355.14457048688615,369.9091318766276,-5.264060947537303,-2.049169814452918,39.07459141280463,391.6355089809229,344.67439092142087,5.792999267578125,-0.014653531272593279,351.6319885253906
2014-12-14,346.7269897460937,353.3160095214844,345.4179992675781,351.6319885253906,12415200,351.79271153041293,368.3695983886719,-5.515689631132034,-2.7424737777887414,42.10837199536854,391.09866570939255,342.68433294783404,7.89801025390625,0.012251800235389965,345.3450012207031
2014-12-15,351.3609924316406,351.81500244140625,344.9339904785156,345.3450012207031,17264200,349.42642647879467,367.3433319091797,-6.151503802058755,-3.4242797826427442,39.01755488520552,391.0661096105247,339.71658997443626,6.881011962890625,-0.017879452125651896,327.06201171875
2014-12-16,345.6730041503906,345.8590087890625,327.06201171875,327.06201171875,30864900,345.8325718470982,365.3159993489583,-8.038018297361646,-4.3470274855865245,31.724780301639996,394.1262120371033,332.5256892080139,18.7969970703125,-0.05294123105105797,319.7760009765625
2014-12-17,326.8550109863281,333.9540100097656,315.1520080566406,319.7760009765625,37567900,342.03414481026783,363.0615997314453,-10.005675601635346,-5.478757108796289,29.36892771876495,397.07021375766465,324.5922862423354,18.802001953125,-0.02227715381526163,311.39599609375
2014-12-18,319.7850036621094,323.7090148925781,304.23199462890625,311.39599609375,39173000,336.4469996861049,360.9348663330078,-12.101753074534258,-6.803356301943883,26.89513991731637,399.1945075105099,315.9628930021854,19.477020263671875,-0.026205859280311383,317.8429870605469
2014-12-19,311.1789855957031,318.5329895019531,306.7690124511719,317.8429870605469,23823100,331.489998953683,358.84446614583334,-13.091777421197321,-8.06104052579457,31.664069800313897,398.987964818397,310.40463466890765,11.76397705078125,0.020703512722289208,329.9559936523437
2014-12-20,317.6189880371094,330.32501220703125,316.04400634765625,329.9559936523437,20856700,329.00142560686385,357.9149993896484,-12.751963749052663,-8.99922517044619,39.6322516914734,396.4672620227801,308.11623712272774,14.281005859375,0.03811003257872536,320.8429870605469
2014-12-21,329.5429992675781,329.6289978027344,318.90301513671875,320.8429870605469,15207600,324.6029968261719,356.9148325602213,-13.067369930631969,-9.812854122483346,36.21128763506765,393.76585935898237,304.97743898086134,10.725982666015625,-0.027618854535489068,331.885986328125
2014-12-22,321.0679931640625,334.11700439453125,320.42498779296875,331.885986328125,22315100,322.68028041294644,356.2136983235677,-12.28464412071628,-10.307212122129933,42.669275655167645,389.26385513716093,304.53654159135465,13.6920166015625,0.034418702333968154,334.5719909667969
2014-12-23,332.0169982910156,336.2869873046875,329.6019897460937,334.5719909667969,16574200,323.75313459123885,355.11366475423176,-11.317133282845873,-10.509196354273122,44.15035463268941,385.41363289835056,304.3429619502823,6.684997558593807,0.00809315472578076,322.53399658203125
2014-12-24,334.385009765625,334.7409973144531,321.35699462890625,322.53399658203125,15092300,324.14713396344865,353.3014312744141,-11.390437639619961,-10.68544461134249,39.25566469847734,382.47718106994233,302.57241304626865,13.384002685546875,-0.0359802814036525,319.00799560546875
2014-12-25,322.2860107421875,322.6700134277344,316.9580078125,319.00799560546875,9883640,325.2345624651228,351.4234313964844,-11.599340702007794,-10.86822382947555,37.929253264244146,377.43852280713725,301.8264704789956,5.712005615234375,-0.01093218393697526,327.92401123046875
2014-12-26,319.1520080566406,331.42401123046875,316.62701416015625,327.92401123046875,16410500,326.6747087751116,350.0752319335937,-10.919575863969726,-10.878494236374385,43.1593313801243,371.5661735689975,303.0127204739712,14.7969970703125,0.027949191706237997,315.8630065917969
2014-12-27,327.5830078125,328.9110107421875,312.6300048828125,315.8630065917969,15185200,324.6614249093192,348.2816650390625,-11.22468838809067,-10.947733066717642,38.44076011158515,364.8846361133111,303.77105846676704,16.281005859375,-0.036779876512901266,317.239013671875
2014-12-28,316.1600036621094,320.02801513671875,311.0780029296875,317.239013671875,11676600,324.14657156808033,346.3080657958984,-11.226053038628379,-11.00339706109979,39.256696098885485,360.6257544767789,303.56294181228355,8.95001220703125,0.004356341361166027,312.6700134277344
2014-12-29,317.70098876953125,320.2669982910156,312.3070068359375,312.6700134277344,12302500,321.4014325823103,344.2140329996745,-11.463668632871304,-11.095451375454093,37.480255935228165,358.25487778392693,301.97892043384655,7.959991455078125,-0.014402390775512863,310.73699951171875
2014-12-30,312.718994140625,314.8089904785156,309.3729858398437,310.73699951171875,12528300,317.9964338030134,341.970366414388,-11.673395138665512,-11.211040128096377,36.72311823552204,356.6528928353047,300.0181063102031,5.436004638671932,-0.006182281104684106,320.1929931640625
2014-12-31,310.9140014648437,320.1929931640625,310.21099853515625,320.1929931640625,13942900,317.66200474330356,340.00196634928386,-10.95035635311882,-11.158903373100866,42.80942276075667,353.3279604048831,300.311736860742,9.98199462890625,0.030430858466170996,314.2489929199219
2015-01-01,320.4349975585937,320.4349975585937,314.00299072265625,314.2489929199219,8036550,316.9821472167969,337.7664326985677,-10.733247849979591,-11.073772268476612,40.19239219818285,349.0137689116299,300.79662842723735,6.432006835937443,-0.01856380486469611,315.0320129394531
2015-01-02,314.0790100097656,315.8389892578125,313.56500244140625,315.0320129394531,7860650,315.1404331752232,335.7671661376953,-10.378369245107478,-10.934691663802784,40.70661860070891,345.29778565553266,301.27821226927205,2.27398681640625,0.0024917184690256278,281.0820007324219
2015-01-03,314.84600830078125,315.1499938964844,281.0820007324219,281.0820007324219,33054400,310.17171805245533,332.8164326985677,-12.6903215199697,-11.285817635036167,29.04572345833496,345.01768355205047,294.5033155934574,34.0679931640625,-0.10776686435849991,264.19500732421875
2015-01-04,281.14599609375,287.2300109863281,257.61199951171875,264.19500732421875,55629100,302.594002859933,329.0611328125,-15.704171676485146,-12.169488443325964,25.18162875795454,348.57863957459114,282.82736018126826,29.618011474609375,-0.0600785299812876,274.4739990234375
2015-01-05,265.0840148925781,278.34100341796875,265.0840148925781,274.4739990234375,43962800,297.1374293736049,325.7174326578776,-17.06650882394291,-13.148892519449355,31.182919562834925,350.25414003211654,275.89305845421154,13.256988525390625,0.03890683553533014,286.1889953613281
2015-01-06,274.6109924316406,287.5530090332031,272.6960144042969,286.1889953613281,23245700,293.6305716378348,322.7538991292318,-17.004847236461956,-13.920083462851876,37.350700843134426,350.29444596645646,272.4940519583482,14.85699462890625,0.04268162514326268,294.3370056152344
2015-01-07,286.0769958496094,298.7539978027344,283.0790100097656,294.3370056152344,24866800,289.9368591308594,320.5014994303385,-16.112765719047445,-14.35861991409099,41.29186987827901,350.18237168691286,270.9002271900403,15.67498779296875,0.028470732229305185,283.3489990234375
2015-01-08,294.135009765625,294.135009765625,282.17498779296875,283.3489990234375,19982500,285.5225742885045,318.20583292643227,-16.1067563298883,-14.708247197250452,37.83520728121076,350.0880612913391,267.54513878190306,11.96002197265625,-0.03733137995621494,290.4079895019531
2015-01-09,282.38299560546875,291.114013671875,280.5329895019531,290.4079895019531,18718600,282.0048566545759,316.3405995686849,-15.355384988757919,-14.837674755551946,41.23845835122604,347.63299435134985,266.0454053068533,10.581024169921875,0.024912706601556422,274.7959899902344
2015-01-10,287.3030090332031,288.12701416015625,273.96600341796875,274.7959899902344,15264300,281.1068551199777,313.8169321695963,-15.837115266713056,-15.037562857784168,36.48156343009464,347.1595024227003,261.91419752847156,14.1610107421875,-0.05375884988044988,265.6600036621094
2015-01-11,274.6080017089844,279.63800048828125,265.0390014648437,265.6600036621094,18200800,281.3161403111049,310.9208658854167,-16.762855957762326,-15.382621477779802,34.00926985522496,345.1714979370816,257.2796037474887,14.598999023437557,-0.03324643248414827,267.7959899902344
2015-01-12,266.14599609375,272.2030029296875,265.20001220703125,267.7959899902344,18880300,280.3621390206473,308.26819864908856,-17.126729601693967,-15.731443102562636,35.116376368202495,341.308837141162,254.4646644457521,7.00299072265625,0.00804030075540374,225.86099243164065
2015-01-13,267.3940124511719,268.2770080566406,219.906005859375,225.86099243164065,72843904,271.7438528878348,304.0758321126302,-20.561881354728314,-16.69753075299577,25.921757176755506,345.5065048190484,240.59969635282658,48.371002197265625,-0.1565930750498652,178.10299682617188
2015-01-14,223.8939971923828,223.8939971923828,171.50999450683594,178.10299682617188,97638704,255.13899448939733,298.5010986328125,-26.82867076674728,-18.723758755746076,19.620927526536434,357.9963248986581,214.01937639528722,52.384002685546875,-0.21144862196566883,209.843994140625
2015-01-15,176.89700317382812,229.06700134277344,176.89700317382812,209.843994140625,81773504,244.6382795061384,294.5938313802083,-28.90076330359497,-20.759159665315856,31.532683016500286,356.8302139119486,203.3774856730123,52.16999816894531,0.17821708719158869,208.0970001220703
2015-01-16,209.07000732421875,221.59100341796875,199.77099609375,208.0970001220703,38421000,232.8795667375837,290.8711980183919,-30.334205545584325,-22.67416884136955,31.258114278577168,355.8762536164869,193.55484532150135,21.82000732421875,-0.00832520380537527,199.25999450683597
2015-01-17,207.83399963378903,211.7310028076172,194.875,199.25999450683597,23469700,222.08871023995536,287.1333312988281,-31.816530193992577,-24.502641111894157,29.84256588877109,354.0134329377652,183.61976408371925,16.856002807617188,-0.042465800131912146,210.3390045166016
2015-01-18,200.0500030517578,218.69500732421875,194.5059967041016,210.3390045166016,30085100,214.18571036202567,283.5498652140299,-31.731518448302722,-25.94841657917587,33.88499565779931,350.09059708904044,177.30949904133067,24.18901062011716,0.055600774441382006,214.86099243164065
2015-01-19,211.4709930419922,216.72799682617188,207.3179931640625,214.86099243164065,18658300,206.62356785365515,279.71336517333987,-30.94257267770729,-26.947247798882156,35.51812128827764,344.94659464846285,172.86590077390048,9.410003662109375,0.021498570488300173,211.31500244140625
2015-01-20,212.9069976806641,215.24099731445312,205.1529998779297,211.31500244140625,24051100,204.54556928362166,276.0624323527018,-30.254701857485003,-27.608738610602728,34.7923559988954,336.91433474293075,170.01036160716689,10.087997436523438,-0.016503647079460393,226.89700317382807
2015-01-21,211.3780059814453,227.7879943847656,211.2120056152344,226.89700317382807,29924600,211.5161416190011,272.5627995808919,-28.127980195095063,-27.712586927501196,40.54183036405694,328.1807041448325,170.00879323065578,16.575988769531193,0.07373826066486888,233.406005859375
2015-01-22,227.32200622558597,237.0189971923828,226.4340057373047,233.406005859375,33544600,214.88214329310827,269.1906000773112,-25.621961810100913,-27.29446190402114,42.81025174127452,317.95837095652007,172.0685257109604,10.584991455078125,0.028687036825075785,232.8789978027344
2015-01-23,233.5169982910156,234.84500122070312,225.1959991455078,232.8789978027344,24621700,218.42242867606026,266.2021001180013,-23.408609452471694,-26.517291413711256,42.668311630073795,313.69211763697757,171.51447873753415,9.649002075195312,-0.0022579027249115535,247.8470001220703
2015-01-24,232.6999969482422,248.2100067138672,230.02200317382807,247.8470001220703,24782500,225.3634294782366,263.83006693522134,-20.21370802483827,-25.25657473593666,47.94709237496617,312.2021456989643,171.36964995533262,18.18800354003912,0.06427373211222287,253.71800231933597
2015-01-25,247.3520050048828,255.07400512695312,243.88999938964844,253.71800231933597,33582700,231.5604291643415,261.35653330485025,-17.011882423066254,-23.60763627336258,49.895797514685725,309.73314659093273,171.763049392954,11.184005737304688,0.02368800991891784,273.4729919433594
2015-01-26,254.07899475097656,309.3840026855469,254.07899475097656,273.4729919433594,106794000,239.9335719517299,259.943532816569,-12.733565387020036,-21.43282209609407,55.880965970084006,307.5510171566463,172.67357848544356,55.30500793457031,0.07786199419605744,263.4750061035156
2015-01-27,273.1669921875,275.4800109863281,250.6529998779297,263.4750061035156,44399000,247.38500104631697,258.15139923095705,-10.034055862959718,-19.153068849467203,52.46515684157576,302.0817878347584,175.0566078561595,24.827011108398438,-0.03655931713327831,233.9149932861328
2015-01-28,263.3510131835937,266.5350036621094,227.04600524902344,233.9149932861328,44352200,248.38757106236048,255.52623189290364,-10.162771009165652,-17.355009281406893,43.91754933286358,296.0185476237658,176.17644749342165,39.48899841308594,-0.11219285371519871,233.51300048828125
2015-01-29,233.34800720214844,238.70599365234372,220.7120056152344,233.51300048828125,32213400,248.4028560093471,252.95209859212238,-10.17986895648707,-15.91998121642293,43.813011128527606,287.4458264104884,179.05966980533188,17.993988037109318,-0.001718542245643162,226.4250030517578
2015-01-30,232.77200317382807,242.8509979248047,225.8390045166016,226.4250030517578,26605200,247.4808567592076,249.82649892171224,-10.642679178453193,-14.864520808828981,41.918351939180496,281.4181899526209,180.2502075693518,17.011993408203097,-0.03035375941254781,217.4640045166016
2015-01-31,226.4409942626953,233.5039978027344,216.3090057373047,217.4640045166016,23348200,243.14042881556924,246.60033264160157,-11.598833176490928,-14.211383282361371,39.58755612897011,276.5553571604316,180.2934404469903,17.194992065429716,-0.03957601154633905,226.9720001220703
2015-02-01,216.86700439453125,231.57400512695312,212.01499938964844,226.9720001220703,29128500,239.31957135881697,243.66499888102214,-11.457303660255263,-13.66056735794015,43.19659569175714,270.80333660133374,181.96306201927175,19.559005737304688,0.043722158187070814,238.22900390625
2015-02-02,226.49099731445312,242.1750030517578,222.65899658203125,238.22900390625,30612100,234.2847159249442,242.23656565348307,-10.317856544691551,-12.992025195290433,47.21706969498814,271.73439213368783,182.26880763437853,19.516006469726562,0.04959644263664864,227.26800537109372
